시설구분,시설명,주소,경도,위도,geometry
생활편익시설,하가복경로당,경상남도 창녕군 성산면 하가복길 32,128.564811593,35.590897317,POINT (1096463.9547453641 1733281.22855573)
생활편익시설,냉천중담경로당,경상남도 창녕군 성산면 냉천길 76,128.489177376,35.61812499,POINT (1089581.4748409882 1736229.6342030764)
생활편익시설,십이리경로당,경상남도 창녕군 대합면  십이리1길 8,128.470677474,35.612706109,POINT (1087911.9719173103 1735611.9219546902)
생활편익시설,십이리노모당,경상남도 창녕군 대합면 도장골길 17-9,128.473606942,35.613987156,POINT (1088175.889147295 1735756.627940244)
생활편익시설,창곡경로당,경상남도 창녕군 대합면  창곡길 24,128.468019954,35.615223445,POINT (1087668.5319590655 1735888.7548489324)
생활편익시설,무솔경로당,경상남도 창녕군 대합면  무솔길 52,128.473755226,35.60430782,POINT (1088199.9435586885 1734683.200585335)
생활편익시설,무솔노모당,경상남도 창녕군 대합면 무솔길 51-3,128.47430613,35.604622555,POINT (1088249.4987959464 1734718.6025607707)
생활편익시설,신안경로당,경상남도 창녕군 대합면  신안1길 30,128.460171237,35.600441003,POINT (1086973.6917321095 1734242.2322905771)
생활편익시설,율곡경로당,경상남도 창녕군 대합면  밤실길 46,128.479340064,35.596663772,POINT (1088714.25485579 1733840.40026284)
생활편익시설,매탄경로당,경상남도 창녕군 대합면  매탄길 125,128.481203967,35.58769851,POINT (1088893.015114874 1732847.7234792926)
생활편익시설,모전경로당,경상남도 창녕군 대합면  모전로 176,128.460704422,35.575557967,POINT (1087048.9224549504 1731482.8744295787)
생활편익시설,수장경로당,경상남도 창녕군 대합면  수장길 90-5,128.478281364,35.581466866,POINT (1088635.0987920533 1732153.9229445134)
생활편익시설,석실경로당,경상남도 창녕군 대합면  석실길 9-4,128.47096339,35.576249514,POINT (1087977.7547247794 1731568.6926045124)
생활편익시설,소야경로당,경상남도 창녕군 대합면  소야길 64,128.44849915,35.559026778,POINT (1085960.6324913478 1729638.653308478)
생활편익시설,월령경로당,경상남도 창녕군 대합면  월령길 52,128.461482421,35.565397783,POINT (1087130.4199166875 1730356.6784538783)
생활편익시설,주매경로당,경상남도 창녕군 대합면  임불길 16,128.42159499,35.5677354,POINT (1083513.254514655 1730581.394008669)
생활편익시설,신당경로당,경상남도 창녕군 대합면 닭계1길 2,128.437411679,35.575778146,POINT (1084938.084648448 1731486.9537999576)
생활편익시설,신당노모당,경상남도 창녕군 대합면  닭계1길 32-7,128.436768807,35.573473378,POINT (1084882.2645022566 1731230.7739968973)
생활편익시설,퇴산경로당,경상남도 창녕군 대합면  퇴산도개로 8,128.451089604,35.588486034,POINT (1086163.8518324653 1732908.2935697641)
생활편익시설,퇴산노모당,경상남도 창녕군 대합면  퇴산1길 1,128.450394859,35.587701534,POINT (1086101.749614838 1732820.6752526914)
생활편익시설,월계경로당,경상남도 창녕군 대합면  월계2길 13,128.44503382,35.570292921,POINT (1085634.5787873566 1730885.179772182)
생활편익시설,평지경로당,경상남도 창녕군 대합면  평지2길 57,128.457197817,35.594589249,POINT (1086710.659009045 1733590.5775712708)
생활편익시설,평지노모당,경상남도 창녕군 대합면  평지2길 57,128.457197817,35.594589249,POINT (1086710.659009045 1733590.5775712708)
생활편익시설,평지경로당,경상남도 창녕군 대합면  평지2길 57,128.457197817,35.594589249,POINT (1086710.659009045 1733590.5775712708)
생활편익시설,평지노모당,경상남도 창녕군 대합면  평지2길 57,128.457197817,35.594589249,POINT (1086710.659009045 1733590.5775712708)
생활편익시설,모지경로당,경상남도 창녕군 대합면  모지길 46,128.463902479,35.588038932,POINT (1087325.153705601 1732869.9949965854)
생활편익시설,합산경로당,경상남도 창녕군 대합면  합산1길 16,128.459403908,35.598517604,POINT (1086906.2634459161 1734028.2258724677)
생활편익시설,도개경로당,경상남도 창녕군 대합면  도개길 9,128.448077922,35.59231277,POINT (1085886.9130102142 1733330.0925657642)
생활편익시설,도개노모당,경상남도 창녕군 대합면  도개길 8,128.447920916,35.5921281,POINT (1085872.8865667107 1733309.4734589814)
생활편익시설,계동경로당,경상남도 창녕군 대합면  나복길 82,128.417392992,35.598167047,POINT (1083101.0175098712 1733953.0599708965)
생활편익시설,성지골경로당,경상남도 창녕군 대합면 성지골길 191-14,128.427891082,35.594849134,POINT (1084055.4713621375 1733593.9788894933)
생활편익시설,옥산경로당,경상남도 창녕군 대합면  옥산길 45-47,128.434189305,35.602856934,POINT (1084617.5986209952 1734487.5368635356)
생활편익시설,대곡경로당,경상남도 창녕군 대합면  대곡길 52,128.40675489,35.600448993,POINT (1082135.0188126548 1734197.224227858)
생활편익시설,목단경로당,경상남도 창녕군 대합면 대합목단길 121-10,128.417359199,35.619588982,POINT (1083075.8049739064 1736328.9811900305)
생활편익시설,유산경로당,경상남도 창녕군 대합면  용산유산로 235,128.42929469,35.621463871,POINT (1084154.7459018794 1736547.0751726602)
생활편익시설,유산노모당,경상남도 창녕군 대합면  유산길 42,128.428602845,35.621864302,POINT (1084091.6729886627 1736590.8962230887)
생활편익시설,용호경로당,경상남도 창녕군 대합면  용호길 106,128.423248789,35.611948253,POINT (1083617.1325870745 1735486.5212226172)
생활편익시설,구미경로당,경상남도 창녕군 대합면  구미마을길 81,128.402818185,35.615157644,POINT (1081763.4494772584 1735825.309370056)
생활편익시설,이방경로당,경상남도 창녕군 대합면  운무동1길 14,128.448307501,35.635100052,POINT (1085861.96868141 1738075.9333883529)
생활편익시설,월포경로당,경상남도 창녕군 대합면  대동월포로 401,128.442924028,35.632807873,POINT (1085376.9600026964 1737817.0140517028)
생활편익시설,합리경로당,경상남도 창녕군 대합면  합리길 43,128.450451157,35.616596854,POINT (1086075.8979101435 1736025.5686702481)
생활편익시설,용산경로당,경상남도 창녕군 대합면  용산길 33,128.436098932,35.607513422,POINT (1084785.6620561667 1735005.6415762138)
생활편익시설,대동경로당,경상남도 창녕군 대합면  용산대동로 165,128.451497534,35.609337631,POINT (1086178.4505818528 1735221.3466942785)
생활편익시설,사지경로당,경상남도 창녕군 대합면  주매길 52,128.425785484,35.563290735,POINT (1083897.633479542 1730091.9916776533)
생활편익시설,안리경로당,경상남도 창녕군 이방면 안리내동길 20-1,128.38643983,35.578222599,POINT (1080317.0041043144 1731715.300149728)
생활편익시설,장재경로당,경상남도 창녕군 이방면 장재길 27-4,128.411525244,35.566497416,POINT (1082601.9979635172 1730435.5960267123)
생활편익시설,소목경로당,경상남도 창녕군 이방면 소목길 102,128.411914454,35.560446791,POINT (1082643.4815401956 1729764.840825482)
생활편익시설,동산경로당,경상남도 창녕군 이방면 동산길 1-2,128.38387764,35.56985121,POINT (1080093.180909034 1730784.7337523422)
생활편익시설,부곡경로당,경상남도 창녕군 이방면 가마골길 33,128.398282155,35.572158594,POINT (1081396.1564061674 1731052.4580098484)
생활편익시설,석리경로당,경상남도 창녕군 이방면 용배길 15-11,128.374773792,35.552796784,POINT (1079285.0050938015 1728885.8495267734)
생활편익시설,문방경로당,경상남도 창녕군 이방면 문방길 121,128.365324715,35.559792387,POINT (1078421.7532931345 1729654.173196699)
생활편익시설,현창경로당,경상남도 창녕군 이방면 현창길 5-14,128.35670046,35.541925945,POINT (1077657.3724493305 1727665.768317918)
생활편익시설,현창부녀경로당,경상남도 창녕군 이방면 현창길 82-8,128.356126254,35.54883828,POINT (1077598.6610082486 1728431.9649196765)
생활편익시설,문화마을경로당,경상남도 창녕군 이방면 이남문화마을길 7-6,128.364232326,35.534526946,POINT (1078347.3260173157 1726851.1046501435)
생활편익시설,성산경로당,경상남도 창녕군 이방면 이지배말길 13-26,128.375387087,35.525959486,POINT (1079367.0283472606 1725909.8093622206)
생활편익시설,상리경로당,경상남도 창녕군 이방면 상리양동길 49,128.378646725,35.534076455,POINT (1079654.5477116534 1726812.6929182205)
생활편익시설,이산경로당,경상남도 창녕군 이방면 이산길 53,128.383789011,35.535270015,POINT (1080119.5517084938 1726949.238553335)
생활편익시설,모곡경로당,경상남도 창녕군 이방면 모곡대밭길 9,128.387263978,35.542732177,POINT (1080427.1314816228 1727779.7003430552)
생활편익시설,모곡부녀경로당,경상남도 창녕군 이방면 모곡대밭길 24-13,128.386548636,35.544298402,POINT (1080360.7240992333 1727952.827634544)
생활편익시설,호포경로당,경상남도 창녕군 이방면 호포길 51,128.389313472,35.53441757,POINT (1080621.2356742832 1726859.1979321167)
생활편익시설,옥천경로당,경상남도 창녕군 이방면 옥천길 131-2,128.392294926,35.555858722,POINT (1080869.9967093351 1729239.6917346532)
생활편익시설,초곡경로당,경상남도 창녕군 이방면 새실길 127,128.404498081,35.587222297,POINT (1081944.0689259432 1732728.3489723187)
생활편익시설,우만경로당,경상남도 창녕군 이방면 우만길 30-2,128.405025014,35.57695847,POINT (1082002.2720261917 1731590.4122927638)
생활편익시설,신기경로당,경상남도 창녕군 이방면 신기길 135,128.417382166,35.577183498,POINT (1083121.7241135996 1731625.731338282)
생활편익시설,거남경로당,경상남도 창녕군 이방면 거남길 59,128.390332065,35.608372435,POINT (1080639.42809198 1735062.444115745)
생활편익시설,양정경로당,경상남도 창녕군 이방면 양정골길 27-1,128.389096904,35.601184936,POINT (1080534.7562705707 1734264.2551656566)
생활편익시설,구학경로당,경상남도 창녕군 이방면 구학길 54,128.381378257,35.594391832,POINT (1079842.3270950154 1733504.5330896329)
생활편익시설,옥야경로당,경상남도 창녕군 이방면 이방로 969,128.381908222,35.602275741,POINT (1079882.5016103017 1734379.379004741)
생활편익시설,이방부녀경로당,경상남도 창녕군 이방면 이방로 969,128.381908222,35.602275741,POINT (1079882.5016103017 1734379.379004741)
생활편익시설,옥야경로당,경상남도 창녕군 이방면 이방로 969,128.381908222,35.602275741,POINT (1079882.5016103017 1734379.379004741)
생활편익시설,이방부녀경로당,경상남도 창녕군 이방면 이방로 969,128.381908222,35.602275741,POINT (1079882.5016103017 1734379.379004741)
생활편익시설,송곡경로당,경상남도 창녕군 이방면 이방로 1007-3,128.380740542,35.605597015,POINT (1079773.4345932042 1734746.7994485032)
생활편익시설,장천경로당,경상남도 창녕군 이방면 이방대합로 272,128.374559625,35.599080731,POINT (1079220.004017023 1734019.0756116775)
생활편익시설,곡척경로당,경상남도 창녕군 이방면 곱자골길 22,128.369046239,35.594844542,POINT (1078724.722398749 1733544.8103740357)
생활편익시설,우산경로당,경상남도 창녕군 이방면 이방대합로 88,128.359932848,35.603657388,POINT (1077890.6025501946 1734515.0034657319)
생활편익시설,등림경로당,경상남도 창녕군 이방면 죽전등림길 466,128.371946305,35.580852947,POINT (1079001.1832209982 1731995.3094718067)
생활편익시설,죽전경로당,경상남도 창녕군 이방면 죽전대밭골길 25,128.364184127,35.584935187,POINT (1078293.9131262563 1732441.874549058)
생활편익시설,충효정경로당,경상남도 창녕군 유어면 마등길 5,128.417427085,35.510590445,POINT (1083194.5500180703 1724239.8779676012)
생활편익시설,내부곡경로당,경상남도 창녕군 유어면  내부곡길 119-3,128.40898967,35.521273892,POINT (1082418.4818332838 1725417.697469385)
생활편익시설,마수원경로당,경상남도 창녕군 유어면  마수원길 5,128.40986296,35.50730669,POINT (1082511.9570665048 1723869.3221827385)
생활편익시설,마등부녀경로당,경상남도 창녕군 유어면 유어장마로 761,128.416108118,35.510312365,POINT (1083075.2259542162 1724207.9242952843)
생활편익시설,미구경로당,경상남도 창녕군 유어면  미구길 71,128.399024468,35.516805283,POINT (1081519.4266725238 1724913.7993329936)
생활편익시설,가항경로당,경상남도 창녕군 유어면 가항길 85,128.387644433,35.522225328,POINT (1080482.0987894698 1725505.5893907466)
생활편익시설,승계경로당,경상남도 창녕군 유어면 등대1길 1,128.382991274,35.517663118,POINT (1080064.7200070517 1724995.8062893918)
생활편익시설,세진경로당,경상남도 창녕군 유어면 세진길 34,128.416083364,35.536313398,POINT (1083046.1885551673 1727091.6898338937)
생활편익시설,생학경로당,경상남도 창녕군 유어면 생학길 45,128.414795983,35.532050049,POINT (1082933.867813245 1726617.7551851636)
생활편익시설,대대경로당,경상남도 창녕군 유어면 대대길 148,128.429706393,35.545272115,POINT (1084271.8266134032 1728096.8724625707)
생활편익시설,회룡경로당,경상남도 창녕군 유어면 회룡길 17,128.425632458,35.533118986,POINT (1083915.199044668 1726745.4825383895)
생활편익시설,선소경로당,경상남도 창녕군 유어면 선소1길 72,128.422432523,35.516932735,POINT (1083641.8891836428 1724947.5371970346)
생활편익시설,사말리경로당,경상남도 창녕군 유어면 사말길 25,128.433354373,35.52172731,POINT (1084627.2270707628 1725488.6246872214)
