시설명,주소,경도,위도
참빛의원,창원시 마산합포구 삼호로 53 (산호동),128.584841668,35.222025286
현대의원,"창원시 마산회원구 구암서1길 51 (구암동, 문윤수치과의원)",128.592103536,35.247815047
강내과의원,창원시 마산합포구 산호북6길 26 (산호동),128.586862147,35.219092577
김윤규방사선과의원,창원시 마산회원구 3·15대로 779 (합성동),128.584343330,35.241233875
신세계산부인과의원,"창원시 마산합포구 해안대로 15 (해운동, 파라다이스빌딩)",128.560600390,35.180549219
예일안과의원,"창원시 마산회원구 3·15대로 659 (석전동, 예일안과)",128.577184590,35.232067138
재건항운외과의원,"창원시 마산회원구 북성로 107 (회원동, 재건약국)",128.570296721,35.216694938
성심방사선과의원,창원시 마산회원구 북성로 109 (회원동),128.570301251,35.216954366
성심내과의원,"창원시 마산회원구 북성로 109 (회원동, 성심신경정형외과)",128.570301251,35.216954366
세란정형외과의원,"창원시 마산합포구 3·15대로 34 (월남동4가, 장원빌딩)",128.559773976,35.182879717
예일이비인후과의원,"창원시 마산회원구 3·15대로 645, 예일메디컬센터 2,8,9층 3층(303)호, 6층(602)호 (석전동)",128.576436017,35.230974379
이호성피부과의원,"창원시 마산합포구 가포로 8 (해운동, 선진빌딩)",128.558121294,35.179411714
하사랑신경과의원,"창원시 마산회원구 3·15대로 727 (합성동, 매디칼센타)",128.581227899,35.237241767
이두하내과의원,"창원시 마산합포구 합포로 28 (남성동, 대동빌딩)",128.575459365,35.203047752
사마리아산부인과의원,"창원시 마산합포구 용마로 53 (산호동, 사마리아의원)",128.580447313,35.218593686
삼계중앙산부인과의원,창원시 마산회원구 내서읍 삼계로 12,128.503491560,35.232196785
연세남성비뇨기과의원,"창원시 마산합포구 서성로 48 (신포동2가, 대우메디칼빌딩)",128.571771900,35.201344733
창동학문외과의원,"창원시 마산합포구 문화의길 5 (오동동, 창동학문외과의원)",128.579969147,35.206831249
조문흠가정의학과의원,"창원시 마산합포구 중앙남6길 103 (장군동3가, 조문흠가정의학과의원)",128.564823781,35.196442474
영의원,"창원시 마산회원구 3·15대로 727 (합성동, 매디칼센타)",128.581227899,35.237241767
영남의원,창원시 마산합포구 구산면 구산로 547 (새마을금고),128.580495454,35.118879939
명내과의원,창원시 마산회원구 내서읍 삼계로 12,128.503491560,35.232196785
성내과의원,창원시 마산회원구 내서읍 상곡로 19 (신성네스트빌),128.503019831,35.242435767
세인성형외과의원,"창원시 마산회원구 3·15대로 645 (석전동, 예일메디컬센터)",128.576436017,35.230974379
김보현성형외과의원,"창원시 마산회원구 3·15대로 744 (합성동, 송하빌딩)",128.582877960,35.238305576
서정철내과의원,"창원시 마산회원구 양덕로 120, 금천빌딩 401호 (양덕동)",128.585411471,35.229756181
김용태내과의원,"창원시 마산회원구 북성로 120 (회원동, 김용태내과의원)",128.570761553,35.217771543
김의원,창원시 마산합포구 진동면 서촌숲끝길 5 (김의원),128.487269845,35.116020673
회성마취통증의학과의원,"창원시 마산합포구 가포로 12 (해운동, 선진상가)",128.558205672,35.179110315
이상훈의원,창원시 마산합포구 진동면 삼진의거대로 634,128.487136554,35.115295158
오용구내과의원,"창원시 마산회원구 3·15대로 727 (합성동, 매디칼센타)",128.581227899,35.237241767
중앙의원,"창원시 마산회원구 북성로 329 (회성동, 중앙의원)",128.561541514,35.233124804
이민희내과의원,창원시 마산회원구 내서읍 호계본동로 17-2 (코오롱그랜드쇼핑),128.521062003,35.261488836
정안과의원,"창원시 마산회원구 3·15대로 767, 1.2.3층 (합성동, 정안과의원)",128.583626549,35.240329381
김안과의원,창원시 마산회원구 3·15대로 669 (석전동),128.577822699,35.232925971
김영조내과의원,"창원시 마산합포구 가포로 12 (해운동, 선진상가)",128.558205672,35.179110315
한미정형외과의원,"창원시 마산합포구 서성로 57 (신포동2가, 한미정형외과의원)",128.571569202,35.202325859
김형곤이비인후과의원,"창원시 마산합포구 가포로 12 (해운동, 선진상가)",128.558205672,35.179110315
노홍기내과의원,"창원시 마산합포구 합포로 40 (남성동, 노홍기내과의원)",128.576299711,35.203720717
마산중앙의원,"창원시 마산합포구 교방시장2길 21, 2층 210호 (교방동, 교방주공시장(주))",128.562356404,35.216707869
서영도내과의원,"창원시 마산합포구 3·15대로 6 (해운동, 다우빌딩)",128.558841552,35.180268588
김제원내과의원,"창원시 마산회원구 양덕동2길 5, 3층 (양덕동)",128.590004165,35.221847401
이동헌비뇨기과의원,"창원시 마산회원구 회원동15길 11 (회원동, 천지리치빌)",128.571310332,35.219588939
제일소아과의원,창원시 마산회원구 내서읍 삼계5길 13 (삼계약국),128.503579877,35.231344832
김호준피부과의원,"창원시 마산합포구 합포로 35-1 (남성동, 김호준피부과의원)",128.575768826,35.203777779
세일정형외과의원,"창원시 마산회원구 북성로 120-1 (회원동, 서일정형외과의원)",128.570768637,35.217855625
김정암내과의원,"창원시 마산회원구 북성로 309 (회성동, 김정남내과의원)",128.563701536,35.232716377
합포내과의원,창원시 마산합포구 3·15대로 126 (중앙동1가),128.563121623,35.190322833
남마산외과의원,"창원시 마산합포구 문화북1길 25-1 (두월동1가, 남마산외과의원)",128.561378473,35.187862310
김태진피부과의원,"창원시 마산합포구 합포로 82 (오동동, 김태진피부의원)",128.579768786,35.206134817
마산제일외과의원,"창원시 마산합포구 북성로 87 (상남동, 마산제일외과의원)",128.570412890,35.214994160
최문섭피부과의원,"창원시 마산회원구 3·15대로 728 (합성동, 마산요리학원)",128.581886100,35.236954342
이인걸내과의원,"창원시 마산회원구 북성로 119 (회원동, 이인걸내과의원)",128.570410857,35.217917720
윤경준내과의원,"창원시 마산회원구 3·15대로 728 (합성동, 마산요리학원)",128.581886100,35.236954342
정이비인후과의원,"창원시 마산회원구 3·15대로 780 (합성동, 행복한메디컬)",128.584887275,35.240978957
박인조내과의원,"창원시 마산회원구 3·15대로 743 (합성동, 경남외국어학원)",128.582230975,35.238509170
전근택피부과의원,창원시 마산회원구 내서읍 상곡로 22 (중앙상가),128.503036847,35.242781919
고려의원,"창원시 마산회원구 회원남로 83 (회원동, 고려산부인과)",128.570355188,35.219268428
지상휘신경외과의원,창원시 마산회원구 내서읍 호원로 180 (지상휘신경외과),128.522503125,35.250046683
(사)한국건강관리협회건강증진의원,창원시 마산회원구 삼호로 107(양덕동),128.579885000,35.224376858
아세아정형외과의원,"창원시 마산회원구 3·15대로 737 (합성동, 아세아정형외과)",128.581831913,35.238037550
마산의원,"창원시 마산회원구 3·15대로 730-1 (합성동, 마산의원)",128.582057529,35.237194802
한국한센복지협회울산경남지부마산부설의원,"창원시 마산회원구 내서읍 호원로 153, 3, 4층",128.524060225,35.247944848
북마산정형외과의원,"창원시 마산회원구 북성로 139 (회원동, 북마산정형외과)",128.570508492,35.219642441
이피부과의원,"창원시 마산합포구 오동동1길 2 (동성동, 이피부과의원)",128.578843575,35.205383507
한양정형외과의원,"창원시 마산회원구 3·15대로 811 (합성동, 한양산부인과의원)",128.586135247,35.243631486
마산이비인후과의원,"창원시 마산회원구 3·15대로 741-1 (합성동, 마산이비인후과)",128.582032926,35.238366907
메리놀산부인과의원,"창원시 마산회원구 3·15대로 771 (합성동, 메리놀산부인과)",128.583927523,35.240605537
평안안과의원,"창원시 마산합포구 북성로 3 (창동, 평안안과의원)",128.573585800,35.207612738
한일정형외과의원,"창원시 마산합포구 합포로 84 (오동동, 한일정형외과의원)",128.579911499,35.206262314
성심마취통증의학과의원,"창원시 마산회원구 북성로 109 (회원동, 성심신경정형외과)",128.570301251,35.216954366
중앙신경외과의원,"창원시 마산합포구 합포로 86-1 (오동동, 중앙신경외과의원)",128.580164942,35.206487743
정산부인과의원,창원시 마산합포구 합포로 76 (오동동),128.579302702,35.205799189
박민준이비인후과의원,"창원시 마산합포구 합포로 69 (동성동, 박동석의원)",128.578614676,35.205728251
최내과의원,"창원시 마산합포구 합포로 71 (동성동, 고려신경외과)",128.578772066,35.205841085
허종해비뇨기과의원,"창원시 마산합포구 불종거리로 2 (남성동, 허종해비뇨기과의원)",128.577021823,35.204623941
사단법인대한산업보건협회부설마산의원,"창원시 마산회원구 자유무역2길 38 (양덕동, 대한산업보건센터)",128.590802057,35.212415074
강안과의원,"창원시 마산합포구 남성로 48 (서성동, 강안과의원)",128.571688005,35.204179819
이우홍비뇨기과의원,"창원시 마산합포구 남성로 43 (부림동, 이우홍비뇨기과의원)",128.571389848,35.204346881
마산제일내과의원,"창원시 마산회원구 북성로 127, 2층 201호 (회원동)",128.570420899,35.218764599
푸른이비인후과의원,"창원시 마산회원구 북성로 127, 202,203호 (회원동)",128.570420899,35.218764599
올바른마취통증의학과의원,"창원시 마산회원구 북성로 127, 3층 301, 302호 (회원동)",128.570420899,35.218764599
마법의원,"창원시 마산합포구 3.15대로 261, 2층 (중앙동3가)",128.567230283,35.201632988
진해의원,"창원시 진해구 냉천로 87, Y-Zone 3층 304호 (석동)",128.706510340,35.153276069
서울신경과의원,"창원시 진해구 냉천로 87, Y-Zone 202호,302호호 (석동)",128.706510340,35.153276069
용원중앙내과의원,"창원시 진해구 용원동로 231, 4층 401,402,403호 (용원동)",128.818605490,35.093572037
삼성서울정형외과의원,"창원시 진해구 진해대로776번길 27, 온메디컬센터 이동 201,202,204호 (이동)",128.698396274,35.156159030
더나은정형외과의원,"창원시 진해구 진해대로776번길 28, 진해농협종합회관(하나로마트) B동 2층 202호 (석동)",128.698399899,35.157657582
바른피부과의원,"창원시 진해구 진해대로776번길 28, 진해농협종합회관(하나로마트) 석동동 2층 203호 (석동)",128.698399899,35.157657582
조준형내과의원,"창원시 진해구 진해대로776번길 28, 진해농협종합회관(하나로마트) B동 201호 (석동)",128.698399899,35.157657582
숨피부과의원,"창원시 진해구 행암로 12, MS빌딩 7층 703, 704호 (장천동)",128.708117107,35.130417499
삼성탑내과의원,"창원시 진해구 진해대로 752, 아리온시네마빌딩 201호 (석동)",128.697466774,35.158808305
좋은이비인후과의원,"창원시 진해구 신항4로 47-26, 마린타워 301,302호 (용원동)",128.815392930,35.087764287
김가정의학과의원,"창원시 진해구 장복대로 171, 다온빌딩 402호 (자은동)",128.712721089,35.155131521
고운의원,"창원시 진해구 냉천로 87, Y-Zone 4층 401,402호 (석동)",128.706510340,35.153276069
이현연합의원,"창원시 진해구 신항동로 141, 205,217,204-1호 (용원동, 애플타운 헤리티지)",128.813489675,35.088364041
연세속편한내과의원,"창원시 진해구 충장로657번길 28, 이엠시티빌딩 3층 303,304호 (장천동)",128.706596383,35.130551272
닥터에스의원,"창원시 진해구 안골로 336, 형제빌딩 2층 201호 (용원동)",128.809877986,35.101095568
서울센텀신경외과의원,"창원시 진해구 웅천동로106번길 31, 센텀빌딩 3층 (남문동)",128.752853607,35.105267967
엘소아청소년과의원,"창원시 진해구 남영로 56, 더원프라자 3층 302호 (남문동)",128.751877417,35.105604136
코끼리마취통증의학과의원,"창원시 진해구 풍호로3번길 4, 3층,4층 (풍호동)",128.701835784,35.139917175
신항내과의원,"창원시 진해구 신항동로 141, 210호 (용원동, 애플타운 헤리티지)",128.813489675,35.088364041
수소아청소년과의원,"창원시 진해구 충장로657번길 20, 현대빌딩 2층 201호 (장천동)",128.705740172,35.130573172
남문내과의원,"창원시 진해구 웅천동로 126, 제이원빌딩 2층 201,202호 (남문동)",128.751019279,35.106439484
