,정류장번호,정류장명,위도,경도,도시코드,도시명,geometry,이용량,행정동_노인_인구수,총인구수,노인_인구수,노인_이용량_비율,노인_밀집도,활용성
2931,CWB379001237,양곡상가,35.20084764,128.628489,38010,경상남도 창원시,POINT (1102726.4797052818 1690084.8539470967),516800.0,990960,1003731,276574,0.9872764714848898,0.2755459381049305,510224.48046339105
2932,CWB379001238,현대모비스창원공장,35.20050978,128.6745646,38010,경상남도 창원시,POINT (1106921.3844822377 1690095.9835317964),31407.0,990960,1003731,276574,0.9872764714848898,0.2755459381049305,31007.392139925934
2933,CWB379001239,삼성테크윈,35.20023889,128.688133,38010,경상남도 창원시,POINT (1108156.9435602056 1690080.6224727707),234263.973776908,1626091,1003731,276574,1.620046606112594,0.2755459381049305,379518.5556517295
2934,CWB379001240,삼익맨션,35.2017671,128.5717549,38010,경상남도 창원시,POINT (1097560.6593342917 1690129.6569177012),189364.0,2428780,1003731,276574,2.419751905640057,0.2755459381049305,458213.89985962375
2935,CWB379001241,삼익맨션,35.20178291,128.5715146,38010,경상남도 창원시,POINT (1097538.765323778 1690131.1744679336),192507.0,2428780,1003731,276574,2.419751905640057,0.2755459381049305,465819.18009905046
2936,CWB379001242,현대모비스창원공장,35.20031678,128.6743916,38010,경상남도 창원시,POINT (1106905.8883762758 1690074.3922157357),31407.0,990960,1003731,276574,0.9872764714848898,0.2755459381049305,31007.392139925934
2937,CWB379001243,삼성테크윈,35.20008661,128.6879434,38010,경상남도 창원시,POINT (1108139.8851235004 1690063.5270790346),234263.973776908,1626091,1003731,276574,1.620046606112594,0.2755459381049305,379518.5556517295
2938,CWB379001245,경남데파트,35.20141248,128.5675512,38010,경상남도 창원시,POINT (1097178.4086523452 1690086.2085275394),1185327.0,1445590,1003731,276574,1.4402165520443226,0.2755459381049305,1707127.5649850408
2939,CWB379001246,경남데파트,35.20119382,128.5673133,38010,경상남도 창원시,POINT (1097157.0123812342 1690061.725126619),2542445.0,1445590,1003731,276574,1.4402165520443226,0.2755459381049305,3661671.371662328
2940,CWB379001248,한우아파트,35.20132443,128.5592252,38010,경상남도 창원시,POINT (1096420.5736836253 1690068.3332939942),327282.0,592730,1003731,276574,0.5905267447154666,0.2755459381049305,193268.77406396734
2941,CWB379001249,두산DST,35.19951418,128.6935211,38010,경상남도 창원시,POINT (1108648.416942224 1690006.1237469795),234263.973776908,1626091,1003731,276574,1.620046606112594,0.2755459381049305,379518.5556517295
2942,CWB379001251,두산DST,35.19937723,128.693353,38010,경상남도 창원시,POINT (1108633.296121656 1689990.7511310163),234263.973776908,1626091,1003731,276574,1.620046606112594,0.2755459381049305,379518.5556517295
2943,CWB379001252,감나무골,35.20195738,128.50947867,38010,경상남도 창원시,POINT (1091891.3042792464 1690091.3990892216),234263.973776908,3454354,1003731,276574,3.4415137123392623,0.2755459381049305,806222.6780603143
2944,CWB379001253,감나무골,35.20186202,128.5095373,38010,경상남도 창원시,POINT (1091896.7488977336 1690080.8773337824),17827.0,3454354,1003731,276574,3.4415137123392623,0.2755459381049305,61351.864949872026
2945,CWB379001254,경남데파트,35.20101762,128.5675358,38010,경상남도 창원시,POINT (1097177.4771513697 1690042.4009676555),1360261.0,1445590,1003731,276574,1.4402165520443226,0.2755459381049305,1959070.4073003624
2946,CWB379001255,주공아파트,35.19750345,128.8022505,38010,경상남도 창원시,POINT (1118549.7286450374 1689907.4026626456),234263.973776908,1370234,1003731,276574,1.3651406601968057,0.2755459381049305,319803.2758221354
2947,CWB379001256,한우아파트,35.20105321,128.5595652,38010,경상남도 창원시,POINT (1096451.84555006 1690038.583219113),332425.0,592730,1003731,276574,0.5905267447154666,0.2755459381049305,196305.85311203898
2948,CWB379001257,무계교,35.19712026,128.8163525,38010,경상남도 창원시,POINT (1119834.136157155 1689881.816424976),63812.0,2154964,1003731,276574,2.146953715686773,0.2755459381049305,137001.41050540435
2949,CWB379001260,성산구청,35.19853543,128.7013222,38010,경상남도 창원시,POINT (1109359.912618669 1689906.1290634708),824242.0,1626091,1003731,276574,1.620046606112594,0.2755459381049305,1335310.4547154566
2950,CWB379001261,성산구청,35.19839643,128.7015842,38010,경상남도 창원시,POINT (1109383.950819427 1689891.0011774828),824242.0,1626091,1003731,276574,1.620046606112594,0.2755459381049305,1335310.4547154566
2951,CWB379001262,한림리츠빌,35.1966958,128.7932216,38010,경상남도 창원시,POINT (1117728.9053619558 1689807.0935853529),63812.0,1370234,1003731,276574,1.3651406601968057,0.2755459381049305,87112.35580847856
2952,CWB379001263,창원우편집중국,35.20016544,128.5941338,38010,경상남도 창원시,POINT (1099599.8243276752 1689974.2213237188),29457.0,990960,1003731,276574,0.9872764714848898,0.2755459381049305,29082.2030205304
2953,CWB379001264,창원우편집중국,35.19970343,128.5934282,38010,경상남도 창원시,POINT (1099536.1541269093 1689922.2743921098),29457.0,990960,1003731,276574,0.9872764714848898,0.2755459381049305,29082.2030205304
2954,CWB379001265,한림리츠빌,35.19705654,128.7925981,38010,경상남도 창원시,POINT (1117671.621203051 1689846.3646059916),63812.0,1370234,1003731,276574,1.3651406601968057,0.2755459381049305,87112.35580847856
2955,CWB379001267,완월초등학교,35.19975843,128.5641592,38010,경상남도 창원시,POINT (1096871.5895670685 1689899.4522413756),624215.0,804686,1003731,276574,0.8016948764160916,0.2755459381049305,500429.9672820706
2956,CWB379001268,완월초등학교,35.19968868,128.5642911,38010,경상남도 창원시,POINT (1096883.6798761832 1689891.8451002047),624215.0,804686,1003731,276574,0.8016948764160916,0.2755459381049305,500429.9672820706
2957,CWB379001269,부영11차아파트,35.19648969,128.8030493,38010,경상남도 창원시,POINT (1118623.9253720264 1689795.920203934),234263.973776908,1370234,1003731,276574,1.3651406601968057,0.2755459381049305,319803.2758221354
2958,CWB379001270,양곡중학교,35.19835248,128.6290112,38010,경상남도 창원시,POINT (1102777.161361529 1689808.6628021735),495363.0,990960,1003731,276574,0.9872764714848898,0.2755459381049305,489060.23474416946
2959,CWB379001271,전원아파트,35.1991235,128.5563857,38010,경상남도 창원시,POINT (1096164.6804947508 1689821.4851244944),120328.0,804686,1003731,276574,0.8016948764160916,0.2755459381049305,96466.34108939547
2960,CWB379001272,전원아파트,35.1992294,128.556693,38010,경상남도 창원시,POINT (1096192.5307641835 1689833.5274827597),120328.0,804686,1003731,276574,0.8016948764160916,0.2755459381049305,96466.34108939547
2961,CWB379001273,양곡중학교,35.19803943,128.6288982,38010,경상남도 창원시,POINT (1102767.2685517694 1689773.8264771476),495363.0,990960,1003731,276574,0.9872764714848898,0.2755459381049305,489060.23474416946
2962,CWB379000223,노스빌골프랜드,35.30536179,128.5977414,38010,경상남도 창원시,POINT (1099799.2053065011 1701644.9264925648),234263.973776908,2015062,1003731,276574,2.0075717498014907,0.2755459381049305,470301.73575075774
2963,CWB379000224,가월마을입구,35.30386562,128.6750688,38010,경상남도 창원시,POINT (1106831.5745410013 1701559.5852974746),50650.0,1234106,1003731,276574,1.2295186658576849,0.2755459381049305,62275.12042569174
2964,CWB379000225,화목,35.30397776,128.6576441,38010,경상남도 창원시,POINT (1105247.1870622535 1701553.3823673343),46434.0,1234106,1003731,276574,1.2295186658576849,0.2755459381049305,57091.46973043574
2965,CWB379000226,화목,35.30377486,128.6578523,38010,경상남도 창원시,POINT (1105266.3792703191 1701531.0999394525),46434.0,1234106,1003731,276574,1.2295186658576849,0.2755459381049305,57091.46973043574
2966,CWB379000227,승산초등학교,35.30360223,128.6273768,38010,경상남도 창원시,POINT (1102495.7892962713 1701480.0160820507),11181.0,2015062,1003731,276574,2.0075717498014907,0.2755459381049305,22446.659734530465
2967,CWB379000228,승산초등학교,35.30349628,128.6272136,38010,경상남도 창원시,POINT (1102481.084898095 1701468.0965426653),11181.0,2015062,1003731,276574,2.0075717498014907,0.2755459381049305,22446.659734530465
2968,CWB379000229,가월입구,35.30344898,128.6745616,38010,경상남도 창원시,POINT (1106786.0077307206 1701512.8294123677),50650.0,1234106,1003731,276574,1.2295186658576849,0.2755459381049305,62275.12042569174
2969,CWB379000230,감계입구,35.30317206,128.6010192,38010,경상남도 창원시,POINT (1100099.910345392 1701405.3716234595),372844.0,2015062,1003731,276574,2.0075717498014907,0.2755459381049305,748511.081482987
2970,CWB379000231,감계입구,35.30321771,128.60080745,38010,경상남도 창원시,POINT (1100080.60193472 1701410.2207960216),372844.0,2015062,1003731,276574,2.0075717498014907,0.2755459381049305,748511.081482987
2971,CWB379000232,곡목,35.30157816,128.6634195,38010,경상남도 창원시,POINT (1105775.404962995 1701293.391599678),46434.0,1234106,1003731,276574,1.2295186658576849,0.2755459381049305,57091.46973043574
2972,CWB379000233,곡목,35.30147896,128.6633885,38010,경상남도 창원시,POINT (1105772.7155009084 1701282.3563106654),46434.0,1234106,1003731,276574,1.2295186658576849,0.2755459381049305,57091.46973043574
2973,CWB379000234,내감,35.3005004,128.5934466,38010,경상남도 창원시,POINT (1099414.68241012 1701101.4412739964),11121.0,2015062,1003731,276574,2.0075717498014907,0.2755459381049305,22326.205429542377
2974,CWB379000235,내감,35.3005064,128.5933454,38010,경상남도 창원시,POINT (1099405.4737302144 1701102.0052436993),11121.0,2015062,1003731,276574,2.0075717498014907,0.2755459381049305,22326.205429542377
2975,CWB379000237,화천리,35.30002713,128.6033567,38010,경상남도 창원시,POINT (1100316.3165955176 1701058.9347069594),127007.0,2015062,1003731,276574,2.0075717498014907,0.2755459381049305,254975.6652270379
2976,CWB379000238,화천리,35.29978349,128.6033253,38010,경상남도 창원시,POINT (1100313.7623385962 1701031.881164869),127007.0,2015062,1003731,276574,2.0075717498014907,0.2755459381049305,254975.6652270379
2977,CWB379000240,다호,35.29772298,128.6724266,38010,경상남도 창원시,POINT (1106599.4043215543 1700875.463753427),97084.0,1234106,1003731,276574,1.2295186658576849,0.2755459381049305,119366.59015612748
2978,CWB379000241,다호,35.29792337,128.6724829,38010,경상남도 창원시,POINT (1106604.2606338044 1700897.7494347743),97084.0,1234106,1003731,276574,1.2295186658576849,0.2755459381049305,119366.59015612748
2979,CWB379000242,중방마을,35.29826013,128.5935794,38010,경상남도 창원시,POINT (1099429.4975887863 1700853.109565534),11121.0,2015062,1003731,276574,2.0075717498014907,0.2755459381049305,22326.205429542377
2980,CWB379000243,고암마을,35.29692506,128.6284519,38010,경상남도 창원시,POINT (1102601.9660140425 1700740.5705971818),11181.0,2015062,1003731,276574,2.0075717498014907,0.2755459381049305,22446.659734530465
2981,CWB379000244,고암마을,35.29716073,128.6284036,38010,경상남도 창원시,POINT (1102597.2767739259 1700766.6585026274),11181.0,2015062,1003731,276574,2.0075717498014907,0.2755459381049305,22446.659734530465
2982,CWB379000245,무점종점,35.29437431,128.6941698,38010,경상남도 창원시,POINT (1108580.9085217968 1700527.6600563494),12579.0,1234106,1003731,276574,1.2295186658576849,0.2755459381049305,15466.115297823819
2983,CWB379000246,무점종점,35.29442597,128.69458292,38010,경상남도 창원시,POINT (1108618.4046042743 1700533.8421594962),18414.0,1234106,1003731,276574,1.2295186658576849,0.2755459381049305,22640.35671310341
2984,CWB379000247,모암,35.29348343,128.67556063,38010,경상남도 창원시,POINT (1106889.9450823683 1700408.6319944751),97084.0,1234106,1003731,276574,1.2295186658576849,0.2755459381049305,119366.59015612748
2985,CWB379000248,모암,35.29449355,128.6751056,38010,경상남도 창원시,POINT (1106847.2409817271 1700520.1733482692),97084.0,1234106,1003731,276574,1.2295186658576849,0.2755459381049305,119366.59015612748
2986,CWB379000249,북면새터,35.295278,128.5956566,38010,경상남도 창원시,POINT (1099622.0216715722 1700524.4514281359),11121.0,2015062,1003731,276574,2.0075717498014907,0.2755459381049305,22326.205429542377
2987,CWB379000250,한수,35.29322455,128.6239049,38010,경상남도 창원시,POINT (1102193.174599444 1700325.4554264087),11181.0,2015062,1003731,276574,2.0075717498014907,0.2755459381049305,22446.659734530465
2988,CWB379000251,한수,35.29336257,128.6238618,38010,경상남도 창원시,POINT (1102189.081980535 1700340.7186281085),11181.0,2015062,1003731,276574,2.0075717498014907,0.2755459381049305,22446.659734530465
2989,CWB379000252,칠성아파트,35.29278727,128.67588429,38010,경상남도 창원시,POINT (1106920.2914772006 1700331.770279198),97084.0,1234106,1003731,276574,1.2295186658576849,0.2755459381049305,119366.59015612748
2990,CWB379000253,외감주유소,35.29319139,128.6052351,38010,경상남도 창원시,POINT (1100495.5575876643 1700302.6950583574),329987.0,2015062,1003731,276574,2.0075717498014907,0.2755459381049305,662472.5790017445
2991,CWB379000254,외감주유소,35.29315252,128.6053579,38010,경상남도 창원시,POINT (1100506.771928138 1700298.5085158502),329987.0,2015062,1003731,276574,2.0075717498014907,0.2755459381049305,662472.5790017445
2992,CWB379000255,칠성아파트,35.29144504,128.67584287,38010,경상남도 창원시,POINT (1106918.2903857564 1700182.8597079567),97084.0,1234106,1003731,276574,1.2295186658576849,0.2755459381049305,119366.59015612748
2993,CWB379000256,외감,35.29118907,128.6003493,38010,경상남도 창원시,POINT (1100053.7530991193 1700075.6798742777),11121.0,2015062,1003731,276574,2.0075717498014907,0.2755459381049305,22326.205429542377
2994,CWB379000257,외감,35.29109228,128.6002792,38010,경상남도 창원시,POINT (1100047.4978194663 1700064.874319113),11121.0,2015062,1003731,276574,2.0075717498014907,0.2755459381049305,22326.205429542377
2995,CWB379000258,우성아파트,35.28918392,128.69950776,38010,경상남도 창원시,POINT (1109073.2546197358 1699957.8544322432),19446.0,1234106,1003731,276574,1.2295186658576849,0.2755459381049305,23909.21997626854
2996,CWB379000259,우성아파트,35.2892231,128.69944537,38010,경상남도 창원시,POINT (1109067.5285536216 1699962.1312463023),19446.0,1234106,1003731,276574,1.2295186658576849,0.2755459381049305,23909.21997626854
2997,CWB379000260,외감입구,35.28938832,128.606389,38010,경상남도 창원시,POINT (1100605.1886183217 1699882.0725104802),329987.0,2015062,1003731,276574,2.0075717498014907,0.2755459381049305,662472.5790017445
2998,CWB379000262,외감입구,35.28916846,128.6064916,38010,경상남도 창원시,POINT (1100614.7906201761 1699857.7922794393),341108.0,2015062,1003731,276574,2.0075717498014907,0.2755459381049305,684798.7844312869
2999,CWB379000263,외감입구,35.28919044,128.6066592,38010,경상남도 창원시,POINT (1100630.004147834 1699860.4001153423),11121.0,2015062,1003731,276574,2.0075717498014907,0.2755459381049305,22326.205429542377
3000,CWB379000264,대한마을,35.28870253,128.6188743,38010,경상남도 창원시,POINT (1101741.3972138674 1699818.7510869019),11181.0,2015062,1003731,276574,2.0075717498014907,0.2755459381049305,22446.659734530465
3001,CWB379000265,대한마을,35.28871659,128.6190316,38010,경상남도 창원시,POINT (1101755.6838196982 1699820.4718634756),11181.0,2015062,1003731,276574,2.0075717498014907,0.2755459381049305,22446.659734530465
